project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,cumulative_distance,sv_comp_overall_score
tornado,6,Function,AvgSbst,0,0,0,0.0,-1,913.0,0,0.705564142194745,,
tornado,8,Function,AvgSbst,0,0,0,0.0,-1,5.0,1,0.003937007874015748,,
tqdm,3,Function,AvgSbst,0,0,0,0.0,-1,105,0,1.0,,
tqdm,4,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.010101010101010102,,
tqdm,5,Function,AvgSbst,1,1,1,1.240694789081886,-1,3.0,1,0.03225806451612903,,
tqdm,6,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.01098901098901099,,
tqdm,7,Function,AvgSbst,1,0,0,0.0,-1,91,0,1.0,,
tqdm,8,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.019230769230769232,,
tqdm,9,Function,AvgSbst,1,1,1,4.761904761904762,-1,1.0,1,0.07142857142857142,,
youtube-dl,1,Function,AvgSbst,0,0,1,0.2695417789757413,-1,1.0,1,0.0003732736095558044,,
youtube-dl,2,Function,AvgSbst,0,0,1,1.6842105263157894,-1,6.0,1,0.002313030069390902,,
youtube-dl,6,Function,AvgSbst,0,1,1,33.33333333333333,-1,1.0,1,0.0005730659025787965,,
youtube-dl,7,Function,AvgSbst,0,1,1,4.3478260869565215,-1,1.0,1,0.0005955926146515784,,
youtube-dl,13,Function,AvgSbst,0,1,1,9.090909090909092,-1,1.0,1,0.00035688793718772306,,
youtube-dl,15,Function,AvgSbst,0,0,0,0.0,-1,2.0,1,0.0007651109410864575,,
youtube-dl,17,Function,AvgSbst,1,0,1,3.8461538461538463,-1,1.0,1,0.0004008016032064128,,
youtube-dl,18,Function,AvgSbst,0,0,1,0.21052631578947367,-1,1.5,1,0.0006043513295729251,,
youtube-dl,20,Function,AvgSbst,0,0,1,3.571428571428571,-1,2.0,1,0.0008097165991902834,,
youtube-dl,21,Function,AvgSbst,0,1,1,88.88888888888889,-1,1.0,1,0.0004166666666666667,,
youtube-dl,24,Function,AvgSbst,0,1,1,0.1520912547528517,-1,7.0,1,0.003094606542882405,,
youtube-dl,25,Function,AvgSbst,0,0,1,3.4482758620689653,-1,1.0,1,0.00045871559633027525,,
youtube-dl,31,Function,AvgSbst,0,1,1,58.139534883720934,-1,1.0,1,0.0008748906386701663,,
youtube-dl,34,Function,AvgSbst,0,1,0,0.0,-1,1.5,1,0.0014018691588785046,,
youtube-dl,41,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.0013458950201884253,,
youtube-dl,43,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.0015360983102918587,,
